Date;Ouverture;Haut;Bas;Clôture;Changement, %
2020-03-24;489;491.5;480.5;490.75;+0.26
2020-03-25;490;505.75;486.5;501;+2.09
2020-03-26;501;503.5;485;487.25;-2.74
2020-03-27;487;505;483;486.75;-0.10
2020-03-30;487.25;494.5;479.75;486.75;0.00
2020-03-31;486.75;497;482.5;493;+1.28
2020-04-01;493;496.75;470.75;475;-3.65
2020-04-02;475.25;478;460.5;464;-2.32
2020-04-03;464;477.75;463.75;472;+1.72
2020-04-06;472.25;485;472.25;475.75;+0.79
2020-04-07;474.25;477.5;468.25;473.25;-0.53
2020-04-08;474;481;471;478;+1.00
2020-04-09;478;493.25;478;492;+2.93
2020-04-13;495.5;502;490.5;494;+0.41
2020-04-14;493;496;480;483.75;-2.07
2020-04-15;481;483.75;469;479.5;-0.88
2020-04-16;478;486.75;469;470;-1.98
2020-04-17;470.5;480.5;466.25;478.75;+1.86
2020-04-20;480;507.75;480;495.25;+3.45
2020-04-21;498.5;503.25;487.75;496.75;+0.30
2020-04-22;497.5;499.75;488.75;490;-1.36
2020-04-23;490;495;482.75;485.5;-0.92
2020-04-24;486;488;472.25;474.75;-2.21
2020-04-27;475.25;476.25;468.5;470.5;-0.90
2020-04-28;473.5;479;469.75;474.5;+0.85
2020-04-29;474.5;477.5;463.5;467.75;-1.42
2020-04-30;467.75;482.25;461.75;482.25;+3.10
2020-05-01;482.5;482.75;478.25;482;-0.05
2020-05-04;477.75;483.75;477.75;483.75;+0.36
2020-05-05;479;484;476.75;483;-0.16
2020-05-06;476;476.5;476;476.5;-1.35
2020-05-07;488;488;477.5;477.5;+0.21
2020-05-08;475;504;475;504;+5.55
2020-05-11;504;504;496;496;-1.59
2020-05-12;485.25;485.25;483.5;483.5;-2.52
2020-05-13;458;458;458;458;-5.27
2020-05-14;458;458;458;458;0.00
2020-05-15;451.75;457;450.25;452.25;-1.26
2020-05-18;454.25;455.5;444.5;446.25;-1.33
2020-05-19;447.5;449.25;440.25;441.5;-1.06
2020-05-20;441.5;454;438.75;453.25;+2.66
2020-05-21;454;460.75;449.25;454.5;+0.28
2020-05-22;453.5;454.75;443.5;444.5;-2.20
2020-05-26;442;452.25;441;447.25;+0.62
2020-05-27;448;454.25;446.25;451.75;+1.01
2020-05-28;451.25;468.25;450.5;464;+2.71
2020-05-29;464;473;462.75;470.5;+1.40
2020-06-01;469.75;470;457.75;462.5;-1.70
2020-06-02;462.5;464;450;450.75;-2.54
2020-06-03;452.5;459.75;450.25;457.75;+1.55
2020-06-04;457;476.75;457;472.25;+3.17
2020-06-05;473.5;476;459.5;461.25;-2.33
2020-06-08;463;466;457.5;460.5;-0.16
2020-06-09;460;463.75;453.75;457.75;-0.60
2020-06-10;457.75;464.75;455.75;457.5;-0.05
2020-06-11;456.75;458.25;445.25;447;-2.30
2020-06-12;446.5;453.75;445;448.5;+0.34
2020-06-15;447.25;447.75;442.25;445.75;-0.61
2020-06-16;446;449.5;433.5;438.25;-1.68
2020-06-17;436.75;436.75;430.75;432.5;-1.31
2020-06-18;432;438;428.25;428.5;-0.92
2020-06-19;428.5;433;427.75;428.25;-0.06
2020-06-22;428.5;433.25;427.5;431.25;+0.70
2020-06-23;431.25;436;426;435;+0.87
2020-06-24;435;437.75;430.75;431.25;-0.86
2020-06-25;431;433;426.5;429.75;-0.35
2020-06-26;429.5;432.25;416.5;421.25;-1.98
2020-06-29;420.25;431;418.25;428.75;+1.78
2020-06-30;428.75;444;426.25;435.5;+1.57
2020-07-01;435.75;443.25;434;442.5;+1.61
2020-07-02;438.5;438.5;425.25;427.25;-3.45
2020-07-06;433;434.25;428.5;432.75;+1.29
2020-07-07;436.5;436.5;434;436;+0.75
2020-07-08;447.25;453.5;447.25;452;+3.67
2020-07-09;455;458.5;452;452;0.00
2020-07-10;452;454.75;447.25;447.25;-1.05
2020-07-13;440.5;440.5;440.5;440.5;-1.51
2020-07-14;445.25;445.25;438.25;438.25;-0.51
2020-07-15;442;460.25;441;459.5;+4.85
2020-07-16;459.5;462.75;445;448.75;-2.34
2020-07-17;451.25;454.25;445;448.75;0.00
2020-07-20;448;450.5;432;435;-3.06
2020-07-21;435;444.25;433.75;442.5;+1.72
2020-07-22;441.25;452;439.75;448.5;+1.36
2020-07-23;448;449.25;441;441.25;-1.62
2020-07-24;441.5;455.25;440.25;449.5;+1.87
2020-07-27;448.5;449;438.25;439.5;-2.22
2020-07-28;439.5;442.75;433.25;436.75;-0.63
2020-07-29;436.75;446.25;436.75;445.75;+2.06
2020-07-30;445.5;447;438.25;440;-1.29
2020-07-31;440;445.25;439.5;442.5;+0.57
2020-08-03;438.5;439.5;426.25;430.75;-2.66
2020-08-04;431.5;431.5;421.75;422.25;-1.97
2020-08-05;423;427.5;422.25;426.5;+1.01
2020-08-06;426;426.25;414.75;417.25;-2.17
2020-08-07;417;420;409.75;415.5;-0.42
2020-08-10;415;417.25;410;414;-0.36
2020-08-11;413.25;421.5;413.25;416.75;+0.66
2020-08-12;416.25;420;412.5;417.75;+0.24
2020-08-13;417.25;427.25;416.25;425;+1.74
2020-08-14;423.75;433;422.25;425.25;+0.06
2020-08-17;425.25;439;425.25;437.25;+2.82
2020-08-18;436.75;437;426.25;430;-1.66
2020-08-19;430;438.75;428.5;437.5;+1.74
2020-08-20;436.75;442;431.25;441.5;+0.91
2020-08-21;440.25;447;437.25;445.75;+0.96
2020-08-24;445;449.75;432.5;435.25;-2.36
2020-08-25;435.25;451.75;435.25;444.25;+2.07
2020-08-26;443.75;450.75;437.75;450.25;+1.35
2020-08-27;449.25;464.5;448.25;460.75;+2.33
2020-08-28;459.75;466;457.75;461.75;+0.22
2020-08-31;463.5;477;461.75;470.5;+1.89
2020-09-01;467.75;488.5;467.75;483.5;+2.76
2020-09-02;481;481;473.75;476.75;-1.40
2020-09-03;478;478.5;475;475;-0.37
2020-09-04;480;480;474.5;474.5;-0.11
2020-09-08;475.25;475.25;471.5;471.5;-0.63
2020-09-09;476.5;476.5;473.25;473.25;+0.37
2020-09-10;484.25;484.25;476.25;476.25;+0.63
2020-09-11;477;477;461.25;473.5;-0.58
2020-09-14;477.5;477.5;474.75;474.75;+0.26
2020-09-15;474;475.75;463.25;468;-1.42
2020-09-16;466.5;475.75;465;475;+1.50
2020-09-17;473;490.5;471;487.5;+2.63
2020-09-18;488.25;507.5;488;504.25;+3.44
2020-09-21;509;509;483;487.25;-3.37
2020-09-22;488.5;500.25;484;491.75;+0.92
2020-09-23;492;494.5;483.25;484.25;-1.53
2020-09-24;484.5;487.5;477.25;483;-0.26
2020-09-25;484.5;486;474.75;475.25;-1.60
2020-09-28;473.75;483.5;469.5;482.75;+1.58
2020-09-29;481;484;474.75;476;-1.40
2020-09-30;475.75;515.5;475;509.75;+7.09
2020-10-01;507;513.25;504.5;506.5;-0.64
2020-10-02;506.5;512;497.5;509.5;+0.59
2020-10-05;510.5;527.5;510.25;524.25;+2.89
2020-10-06;524.5;542.75;518.5;534.25;+1.91
2020-10-07;534.25;552.5;531.25;544.5;+1.92
2020-10-08;546.5;552.75;527.5;528.75;-2.89
2020-10-09;528.75;542.75;526;535.5;+1.28
2020-10-12;535.5;539.75;526.75;530.5;-0.93
2020-10-13;535.25;540.5;527.25;531.25;+0.14
2020-10-14;534;539.5;523.5;535.25;+0.75
2020-10-15;536.75;559.5;533.75;558;+4.25
2020-10-16;557.25;565.25;552;558.75;+0.13
2020-10-19;565.5;568.75;555.25;563;+0.76
2020-10-20;563;572.5;560.25;571;+1.42
2020-10-21;574;579.5;568.25;569.75;-0.22
2020-10-22;569.5;571.75;558.5;560.25;-1.67
2020-10-23;558.5;572.75;556;569.75;+1.70
2020-10-26;569.5;569.5;548.25;552;-3.12
2020-10-27;552;560.5;547.75;549.25;-0.50
2020-10-28;548.25;548.75;532;543.25;-1.09
2020-10-29;543;546.5;534.75;542;-0.23
2020-10-30;541.5;549.25;535;541.25;-0.14
2020-11-02;537.25;556;535.5;553;+2.17
2020-11-03;553;562.75;552.25;557;+0.72
2020-11-04;557;561.5;550.25;559.75;+0.49
2020-11-05;559.75;581;559.25;563;+0.58
2020-11-06;563;570.25;554.25;555.25;-1.38
2020-11-09;556.25;560.5;548.75;552.5;-0.50
2020-11-10;552.25;566.25;548.5;561.5;+1.63
2020-11-11;562;568.75;551;554.25;-1.29
2020-11-12;554;555.25;542.25;544;-1.85
2020-11-13;542.5;554.25;537.5;552;+1.47
2020-11-16;551;560.25;543.25;558;+1.09
2020-11-17;558;562.5;550.5;552.5;-0.99
2020-11-18;552.5;559.25;548.5;557.75;+0.95
2020-11-19;557.25;560.75;546.75;548.75;-1.61
2020-11-20;548.75;554.75;546.25;550.25;+0.27
2020-11-23;550.5;557;549.5;551.25;+0.18
2020-11-24;552.5;562;545;561;+1.77
2020-11-25;563.25;565;543;543.75;-3.07
2020-11-27;547.5;563;547.5;561.5;+3.26
2020-11-30;559.5;559.5;545.5;545.75;-2.80
2020-12-01;548;548;537.5;537.5;-1.51
2020-12-02;539.5;550.5;539.5;550.5;+2.42
2020-12-03;545;545;545;545;-1.00
2020-12-04;543.25;544;540;541.25;-0.69
2020-12-07;536;542.5;536;542.5;+0.23
2020-12-08;541.5;542.5;532.5;536.25;-1.15
2020-12-09;541.5;550.25;541.5;550.25;+2.61
2020-12-10;562.75;562.75;562.75;562.75;+2.27
2020-12-11;579;579;579;579;+2.89
2020-12-14;579;579;579;579;0.00
2020-12-15;563.75;571;560.25;566;-2.25
2020-12-16;566.75;572.75;556;561.5;-0.80
2020-12-17;561.5;571.25;561.25;570;+1.51
2020-12-18;570.75;574.75;564.25;569.25;-0.13
2020-12-21;572;575.25;557.5;574.5;+0.92
2020-12-22;574.5;581.5;563;579.25;+0.83
2020-12-23;577.5;593;573;588;+1.51
2020-12-25;588;591.5;585;589;+0.17
2020-12-28;590.5;592;569.75;577;-2.04
2020-12-29;577;587.25;575;585;+1.39
2020-12-30;585;604.75;580.75;601.25;+2.78
2020-12-31;600;606.5;594;603.5;+0.37
2021-01-04;605;613.75;597;599.5;-0.66
2021-01-05;599.5;616.5;596;609.25;+1.63
2021-01-06;609.25;615;603;603.5;-0.94
2021-01-07;604;605.75;596.5;598.5;-0.83
2021-01-08;600;601.75;587.25;594.75;-0.63
2021-01-11;594.5;604.75;588;594;-0.13
2021-01-12;596.25;626.5;594;622.5;+4.80
2021-01-13;622;639.5;617.75;625.75;+0.52
2021-01-14;625.75;640.75;621;636.5;+1.72
2021-01-15;637.75;660;635.5;643;+1.02
2021-01-19;649.75;657;638.75;644;+0.16
2021-01-20;645.5;647.75;633.25;637;-1.09
2021-01-21;637;646.5;632.25;635.75;-0.20
2021-01-22;633.75;634.25;611.75;613.25;-3.54
2021-01-25;613.25;630.25;605.5;627.25;+2.28
2021-01-26;626;645.5;620.5;641;+2.19
2021-01-27;640.5;648;630.75;636.75;-0.66
2021-01-28;635.75;645.25;624;626;-1.69
2021-01-29;628;639.75;623.25;638;+1.92
2021-02-01;638.5;644;616.75;625.25;-2.00
2021-02-02;627;629.75;616.75;619;-1.00
2021-02-03;619;628.25;604.5;625.5;+1.05
2021-02-04;625;630;614.5;618.75;-1.08
2021-02-05;616.75;629.75;612.75;625.25;+1.05
2021-02-08;627.75;642;626.25;639.5;+2.28
2021-02-09;642;644;625.5;633.5;-0.94
2021-02-10;634;635.25;610.75;614;-3.08
2021-02-11;614;625.5;609.25;611;-0.49
2021-02-12;612;624.25;612;616.75;+0.94
2021-02-16;628.75;639.5;625;637.5;+3.36
2021-02-17;639;640;619.75;624.5;-2.04
2021-02-18;623.5;639;623;636.75;+1.96
2021-02-19;637.25;645.5;627.75;631.75;-0.79
2021-02-22;632.75;645.25;632.75;644.5;+2.02
2021-02-23;645;645.5;635;641;-0.54
2021-02-24;642;657;639;656;+2.34
2021-02-25;654.25;656;637.25;644.25;-1.79
2021-02-26;637;637;624.75;624.75;-3.03
2021-03-01;629;629;614.25;614.25;-1.68
2021-03-02;620;630.75;620;627;+2.08
2021-03-03;616;617.5;615.5;617.5;-1.52
2021-03-04;616.5;616.5;612.75;612.75;-0.77
2021-03-05;617.25;617.25;617.25;617.25;+0.73
2021-03-08;611.75;615.5;611.75;613.25;-0.65
2021-03-09;618;618;618;618;+0.77
2021-03-10;605;608;605;608;-1.62
2021-03-11;597;597;593.75;595.75;-2.01
2021-03-12;595;595;595;595;-0.13
2021-03-15;604;609;598.25;606.75;+1.97
2021-03-16;605.75;609;591.25;608.25;+0.25
2021-03-17;606.5;609.25;600.25;601;-1.19
2021-03-18;600.5;601.75;585.5;587;-2.33
2021-03-19;587;590.25;580;585.5;-0.26
2021-03-22;587.5;587.5;574.25;578.25;-1.24
2021-03-23;577;587;566.5;582;+0.65
2021-03-24;582;582.75;575;576.25;-0.99
2021-03-25;576.25;577.5;565.5;566.75;-1.65
2021-03-26;566.75;572.5;562.5;568.25;+0.26
2021-03-29;569.25;570.25;558.25;569.5;+0.22
2021-03-30;569;569.25;556.25;558.5;-1.93
2021-03-31;559.25;587;553;575.75;+3.09
2021-04-01;577.75;582;559;565;-1.87
2021-04-05;563.25;573.75;561.75;563;-0.35
2021-04-06;565.25;567;553.5;555.5;-1.33
2021-04-07;556.25;566.25;555.25;563.25;+1.40
2021-04-08;563.5;580;563.5;576.5;+2.35
2021-04-09;578.75;592.5;576.75;586.5;+1.73
2021-04-12;586.5;588.5;575.75;579;-1.28
2021-04-13;580;587;576.25;584.75;+0.99
2021-04-14;584;608.75;584;603.5;+3.21
2021-04-15;604.25;610.75;596;607.75;+0.70
2021-04-16;607.75;616;601;609.25;+0.25
2021-04-19;610;618.5;609.5;612;+0.45
2021-04-20;612;635.75;609.25;620.75;+1.43
2021-04-21;623;636.5;618.5;630.75;+1.61
2021-04-22;630.75;670.75;630.75;667.5;+5.83
2021-04-23;667.25;675.75;660.75;673.25;+0.86
2021-04-26;674;712;674;701.75;+4.23
2021-04-27;703.5;734.75;695.75;704.25;+0.36
2021-04-28;703;711.75;682.25;689.25;-2.13
2021-04-29;687;695.25;674.5;688.5;-0.11
2021-04-30;687.5;698.25;681.25;698.25;+1.42
2021-05-03;687;690.25;682.5;682.5;-2.26
2021-05-04;683;691;680.5;691;+1.25
2021-05-05;709.75;709.75;709.75;709.75;+2.71
2021-05-06;709.5;717.75;709.5;717.75;+1.13
2021-05-07;724;727.75;724;727.75;+1.39
2021-05-10;713.25;713.25;695.5;695.5;-4.43
2021-05-11;707;707;702.5;702.5;+1.01
2021-05-12;682.75;682.75;682.75;682.75;-2.81
2021-05-13;677.5;677.5;652.25;652.25;-4.47
2021-05-14;651.75;651.75;651.75;651.75;-0.08
2021-05-17;657.75;659;643.25;652.25;+0.08
2021-05-18;653;670.5;642.5;647.75;-0.69
2021-05-19;647.75;649.5;619.25;633.75;-2.16
2021-05-20;639;643.5;622.25;625;-1.38
2021-05-21;625.25;627.5;615.75;624;-0.16
2021-05-24;618;620.25;606.25;615.25;-1.40
2021-05-25;617.5;620;597;604.5;-1.75
2021-05-26;604;606.5;588;598.75;-0.95
2021-05-27;600.75;629.5;599;626.25;+4.59
2021-05-28;627.75;629.5;610.75;613.25;-2.08
2021-06-01;623.25;653;621.5;637.5;+3.95
2021-06-02;636;646.75;625.5;633.75;-0.59
2021-06-03;634;646.75;617.5;624.25;-1.50
2021-06-04;623.75;639.75;622.5;636.5;+1.96
2021-06-07;645;654.5;627.25;630;-1.02
2021-06-08;632.25;650.25;628.5;632.5;+0.40
2021-06-09;633.25;637;621;635.75;+0.51
2021-06-10;636.25;647.25;630.5;640.25;+0.71
2021-06-11;639.75;642.75;624.25;638;-0.35
2021-06-14;635;636.5;612.5;628;-1.57
2021-06-15;627.75;628.25;602.25;612.75;-2.43
2021-06-16;613;622.75;608.5;610.75;-0.33
2021-06-17;611.75;613.25;583.75;585.25;-4.18
2021-06-18;586.25;616.25;585.5;606.5;+3.63
2021-06-21;607.5;611;587.5;599.75;-1.11
2021-06-22;605;612.5;595.25;596.5;-0.54
2021-06-23;599.75;618.75;598.25;612;+2.60
2021-06-24;610;614;598.75;606;-0.98
2021-06-25;605.5;615;596.75;600.25;-0.95
2021-06-28;600.25;623.25;600;618;+2.96
2021-06-29;620.25;635;614.25;619;+0.16
2021-06-30;617;650.25;607.25;650.25;+5.05
2021-07-01;653.5;661.5;630;631.5;-2.88
2021-07-02;632;632;608.75;611.25;-3.21
2021-07-06;599;599;573;575.5;-5.85
2021-07-07;577.25;586.75;573.25;581;+0.96
2021-07-08;580;593.75;580;590.25;+1.59
2021-07-09;588;603.5;588;599;+1.48
2021-07-12;622;622;604.75;616;+2.84
2021-07-13;607.5;625.75;607.5;612.5;-0.57
2021-07-14;617.5;617.5;617.5;617.5;+0.82
2021-07-15;626;641;623.5;640.25;+3.68
2021-07-16;639;660.75;637.5;651.5;+1.76
2021-07-19;658.25;668;649.25;652.25;+0.12
2021-07-20;652.75;674.25;652.75;660.25;+1.23
2021-07-21;660;670.5;660;668.75;+1.29
2021-07-22;665.5;666.75;644.75;653.75;-2.24
2021-07-23;650;660.5;639.25;646;-1.19
2021-07-26;649;649;631;639;-1.08
2021-07-27;641;655;635.5;641.5;+0.39
2021-07-28;641;660.75;640.75;659.5;+2.81
2021-07-29;659.5;677.75;658;674.5;+2.27
2021-07-30;673.25;679.5;664;673.25;-0.19
2021-08-02;672.25;705.75;672.25;703.5;+4.49
2021-08-03;701.5;711.75;695.25;707.5;+0.57
2021-08-04;705.5;719;692.5;694.25;-1.87
2021-08-05;692.25;702.25;687.75;691.5;-0.40
2021-08-06;691.5;708.25;689;705.75;+2.06
2021-08-09;704.75;712;696.75;701.5;-0.60
2021-08-10;700.75;718;699.5;714.25;+1.82
2021-08-11;713;718;705.25;710.25;-0.56
2021-08-12;709;747;706.5;738.75;+4.01
2021-08-13;736;756.25;732;742.25;+0.47
2021-08-16;742;749;734.75;736.5;-0.77
2021-08-17;738;740.75;713.25;716.75;-2.68
2021-08-18;716.5;725.5;703.75;723.75;+0.98
2021-08-19;722.5;722.75;707;715.5;-1.14
2021-08-20;715.5;718.75;695.25;702;-1.89
2021-08-23;699.75;715.75;697.25;704.25;+0.32
2021-08-24;706.75;709.5;696;704.25;0.00
2021-08-25;704.25;708.25;696.5;702;-0.32
2021-08-26;702;717;700;715.5;+1.92
2021-08-27;715.5;723;709;712.25;-0.45
2021-08-30;715.25;724.75;701;704.25;-1.12
2021-08-31;701.75;707.5;688.5;705.25;+0.14
2021-09-01;705;705;695.25;695.25;-1.42
2021-09-02;695.25;701.25;694.25;701.25;+0.86
2021-09-03;702;715.25;701.5;715.25;+2.00
2021-09-07;703.5;709.75;703.5;709.75;-0.77
2021-09-08;703;704;697;697;-1.80
2021-09-09;684;684.5;676.5;676.5;-2.94
2021-09-10;675.25;676.25;673;676.25;-0.04
2021-09-13;672.75;684;666.25;678.25;+0.30
2021-09-14;686.5;686.5;686.5;686.5;+1.22
2021-09-15;701.75;717.25;698.5;716;+4.30
2021-09-16;715.5;722;710.5;720.5;+0.63
2021-09-17;720.5;723;712.25;713;-1.04
2021-09-20;712.5;715;697;700;-1.82
2021-09-21;700;701.75;686.25;690.5;-1.36
2021-09-22;690;706.75;688.5;706;+2.24
2021-09-23;706.5;721.5;705.75;720;+1.98
2021-09-24;720;723.75;713.25;719.75;-0.03
2021-09-27;717.5;724.5;717.5;720.75;+0.14
2021-09-28;719.25;725.5;703;705;-2.19
2021-09-29;707.5;715.25;707.5;711.75;+0.96
2021-09-30;711.75;737.75;703.5;731.75;+2.81
2021-10-01;730.5;761.75;728;759.5;+3.79
2021-10-04;755.25;764.25;751.25;754.25;-0.69
2021-10-05;753.75;754.25;738;741;-1.76
2021-10-06;741.5;753.25;738.75;745;+0.54
2021-10-07;745;751;738.75;741.25;-0.50
2021-10-08;740.25;747.75;735.25;737.5;-0.51
2021-10-11;735.75;742;733.75;734.5;-0.41
2021-10-12;734;748;726;739.75;+0.71
2021-10-13;740.5;742;716;721.75;-2.43
2021-10-14;721.75;735.75;721;731;+1.28
2021-10-15;731;748;729.5;743.75;+1.74
2021-10-18;744.25;749.75;741.25;749;+0.71
2021-10-19;746.5;757.25;745.25;748.25;-0.10
2021-10-20;748.5;760.75;747.75;759.75;+1.54
2021-10-21;759;762.5;743.25;747.75;-1.58
2021-10-22;750;775;750;774;+3.51
2021-10-25;774;782.25;768.5;777.75;+0.48
2021-10-26;781.75;790;766.5;777.25;-0.06
2021-10-27;774.75;786.5;771.5;782.75;+0.71
2021-10-28;781.25;797.25;776;790;+0.93
2021-10-29;790;794.25;778.5;785.75;-0.54
2021-11-01;787.75;809.5;779.75;806.5;+2.64
2021-11-02;807.25;814.5;796.25;798.25;-1.02
2021-11-03;796.5;802;786.25;790.75;-0.94
2021-11-04;790.75;804;782.25;786;-0.60
2021-11-05;786.75;791.25;778;778.75;-0.92
2021-11-08;778.75;785.5;774;780.75;+0.26
2021-11-09;781.25;796.5;776.5;793.5;+1.63
2021-11-10;797.25;819;791.75;817.5;+3.02
2021-11-11;817.5;838.75;814.75;828;+1.28
2021-11-12;828;843.5;818.25;833;+0.60
2021-11-15;833;839.25;824.25;836;+0.36
2021-11-16;836;837.25;816.25;820.75;-1.82
2021-11-17;822.25;840.5;821.5;834;+1.61
2021-11-18;834.75;849.75;826.75;827.25;-0.81
2021-11-19;827.75;839.75;820.25;834.75;+0.91
2021-11-22;839.75;865.25;838.5;861.75;+3.23
2021-11-23;862;879.5;857.25;878.75;+1.97
2021-11-24;878.75;887.25;865.75;873.25;-0.63
2021-11-26;855.5;870.25;845;865;-0.94
2021-11-29;875.25;881.75;847.5;854;-1.27
2021-11-30;852.5;852.5;817;819;-4.10
2021-12-01;824.25;824.25;810.25;814.25;-0.58
2021-12-02;829.5;841.25;829.5;838.5;+2.98
2021-12-03;832;841;821.5;822;-1.97
2021-12-06;824;824;807;821.5;-0.06
2021-12-07;821;827.25;819;827.25;+0.70
2021-12-08;822;822;805.75;810.25;-2.06
2021-12-09;810.5;810.5;793.75;794.5;-1.94
2021-12-10;801.5;801.5;801.5;801.5;+0.88
2021-12-13;804.25;813.25;804.25;808.5;+0.87
2021-12-14;806.75;821;798.5;805.25;-0.40
2021-12-15;811.5;811.5;781;785.5;-2.45
2021-12-16;785.5;807.25;781.75;803.75;+2.32
2021-12-17;803;817;800.75;810;+0.78
2021-12-20;814.25;814.25;793.75;813.25;+0.40
2021-12-21;813.5;844.5;811.75;841.5;+3.47
2021-12-22;839.75;856.5;830.25;853.75;+1.46
2021-12-23;852.5;863.75;850;861.5;+0.91
2021-12-27;864.25;871;845.5;847;-1.68
2021-12-28;847.5;850.75;820.25;821.75;-2.98
2021-12-29;822.5;829.5;811.25;824.5;+0.33
2021-12-30;826.25;829;808.5;812.75;-1.43
2021-12-31;813;820.25;798.5;801.5;-1.38
2022-01-03;805.25;817;785.5;791.5;-1.25
2022-01-04;793.5;805.25;792;804;+1.58
2022-01-05;804;807.5;782.75;787;-2.11
2022-01-06;787;787;762;768.5;-2.35
2022-01-07;769.5;776;754.5;775;+0.85
2022-01-10;776.5;779.75;761;778.25;+0.42
2022-01-11;778;793;775.75;791.75;+1.73
2022-01-12;790.75;793.5;775.25;778;-1.74
2022-01-13;776;777;757.75;759.75;-2.35
2022-01-14;759.75;759.75;743.75;745;-1.94
2022-01-18;746.5;775;745;772.75;+3.72
2022-01-19;775;800.5;775;800;+3.53
2022-01-20;799;806.5;787.5;796.5;-0.44
2022-01-21;795.75;803;786.25;793.25;-0.41
2022-01-24;805;819.25;794.25;818;+3.12
2022-01-25;819.25;849.25;818.25;834.5;+2.02
2022-01-26;833.5;833.75;804.75;815.75;-2.25
2022-01-27;814;816;791;793.5;-2.73
2022-01-28;793.5;810.75;790;802.25;+1.10
2022-01-31;807.25;817;777;781.25;-2.62
2022-02-01;780.75;793.5;776.25;786.25;+0.64
2022-02-02;786;797;765.75;769.5;-2.13
2022-02-03;766;773.25;753.25;769;-0.06
2022-02-04;771;788.5;769.25;785.75;+2.18
2022-02-07;796.25;799.25;782.25;791.75;+0.76
2022-02-08;793;803.25;777.25;801.25;+1.20
2022-02-09;801.25;818.25;794.75;815;+1.72
2022-02-10;816;830;794.75;801;-1.72
2022-02-11;800.25;831;791.5;824.25;+2.90
2022-02-14;826;844.25;810;828.5;+0.52
2022-02-15;830;830.25;797.25;806;-2.72
2022-02-16;805;813.25;799.5;808;+0.25
2022-02-17;806;825.5;803.5;823;+1.86
2022-02-18;821.75;850;815.75;835.25;+1.49
2022-02-22;854;884.5;845.75;881.75;+5.57
2022-02-23;881;917.5;871.25;913.5;+3.60
2022-02-24;915;963.5;912.25;963;+5.42
2022-02-25;953;971.75;877.5;886.75;-7.92
2022-02-28;916;963.75;916;954.25;+7.61
2022-03-01;983.5;1014.25;983.5;1012;+6.05
2022-03-02;1043.5;1073.5;1043.5;1073.5;+6.08
2022-03-03;1135;1140.25;1111.5;1140.25;+6.22
2022-03-04;1162;1200.75;1162;1200.75;+5.31
2022-03-07;1225.75;1247.5;1225.75;1237.75;+3.08
2022-03-08;1190;1190;1186;1186;-4.18
2022-03-09;1106.25;1106.25;1106.25;1106.25;-6.72
2022-03-10;1066.25;1066.25;1052.25;1052.25;-4.88
2022-03-11;1075.75;1075.75;1075.75;1075.75;+2.23
2022-03-14;1079.25;1079.25;1079.25;1079.25;+0.33
2022-03-15;1103;1164.5;1090.75;1157.5;+7.25
2022-03-16;1158;1160.25;1072.5;1072.5;-7.34
2022-03-17;1062;1100.75;1040;1092.25;+1.84
2022-03-18;1086.75;1097.25;1055.75;1070.5;-1.99
2022-03-21;1079;1148.5;1070.25;1113.25;+3.99
2022-03-22;1114.5;1156.5;1106.25;1116.5;+0.29
2022-03-23;1116.5;1139.75;1105;1111.5;-0.45
2022-03-24;1111;1121;1090.5;1095;-1.48
2022-03-25;1096.5;1116;1074.25;1110.75;+1.44
2022-03-28;1101.5;1103.25;1058.75;1070.5;-3.62
2022-03-29;1064;1078.75;993;1024.5;-4.30
2022-03-30;1024;1058.75;1014.75;1044.5;+1.95
2022-03-31;1047;1089.25;1028.25;1029.75;-1.41
2022-04-01;1032;1052.75;1012;1013;-1.63
2022-04-04;1019.25;1044.75;1016.5;1037.75;+2.44
2022-04-05;1048.5;1099.25;1047.75;1082.75;+4.34
2022-04-06;1083.25;1095.5;1061.5;1085;+0.21
2022-04-07;1089.5;1090.25;1068.25;1070.75;-1.31
2022-04-08;1074.25;1109.5;1065.5;1106.75;+3.36
2022-04-11;1109.75;1157.25;1109.25;1141.5;+3.14
2022-04-12;1137;1176;1134;1162.25;+1.82
2022-04-13;1162.25;1179.5;1140.75;1174;+1.01
2022-04-14;1170.5;1186.25;1151.25;1154;-1.70
2022-04-18;1154;1193.5;1154;1185;+2.69
2022-04-19;1185.75;1198;1167.25;1171.5;-1.14
2022-04-20;1171;1186.25;1143.25;1163.25;-0.70
2022-04-21;1167.75;1168.25;1128.75;1137.75;-2.19
2022-04-22;1140.25;1151.25;1128.75;1142.75;+0.44
2022-04-25;1149.5;1156;1132.5;1145.25;+0.22
2022-04-26;1153.5;1173.25;1151.25;1157.75;+1.09
2022-04-27;1156;1159;1141.75;1148.25;-0.82
2022-04-28;1148.25;1156.25;1135;1136.25;-1.05
2022-04-29;1134.75;1140.5;1094.25;1094.25;-3.70
2022-05-02;1084.25;1100.25;1081.75;1086.75;-0.69
2022-05-03;1087;1095.25;1079;1081.75;-0.46
2022-05-04;1116;1121;1112.5;1112.5;+2.84
2022-05-05;1165.75;1165.75;1165.75;1165.75;+4.79
2022-05-06;1177;1181;1159.25;1159.25;-0.56
2022-05-09;1153.25;1153.25;1153.25;1153.25;-0.52
2022-05-10;1167;1168.25;1167;1168.25;+1.30
